source_location,rack_type,volume,PR_to_EO_sla_range_80,PR_to_EO_accuracy_80,PR_to_EO_sla_range_90,PR_to_EO_accuracy_90,PR_to_EO_default_sla,PR_to_EO_default_accuracy,PR_to_EO_avg_deviation,EO_to_PO_sla_range_80,EO_to_PO_accuracy_80,EO_to_PO_sla_range_90,EO_to_PO_accuracy_90,EO_to_PO_default_sla,EO_to_PO_default_accuracy,EO_to_PO_avg_deviation,PO_to_Ready_sla_range_80,PO_to_Ready_accuracy_80,PO_to_Ready_sla_range_90,PO_to_Ready_accuracy_90,PO_to_Ready_default_sla,PO_to_Ready_default_accuracy,PO_to_Ready_avg_deviation,Ready_to_Picked_sla_range_80,Ready_to_Picked_accuracy_80,Ready_to_Picked_sla_range_90,Ready_to_Picked_accuracy_90,Ready_to_Picked_default_sla,Ready_to_Picked_default_accuracy,Ready_to_Picked_avg_deviation,Picked_to_Delivered_sla_range_80,Picked_to_Delivered_accuracy_80,Picked_to_Delivered_sla_range_90,Picked_to_Delivered_accuracy_90,Picked_to_Delivered_default_sla,Picked_to_Delivered_default_accuracy,Picked_to_Delivered_avg_deviation,Delivered_to_Handoff_sla_range_80,Delivered_to_Handoff_accuracy_80,Delivered_to_Handoff_sla_range_90,Delivered_to_Handoff_accuracy_90,Delivered_to_Handoff_default_sla,Delivered_to_Handoff_default_accuracy,Delivered_to_Handoff_avg_deviation
QTA-TPE,EC2.M7AK.21,9,"(14.0, 76.0)",88.88888888888889,"(0, 0)",0.0,35,0.0,25.30351471916218,"(0, 14.0)",88.88888888888889,"(0, 17.0)",100.0,6,33.33333333333333,5.797509043642029,"(23.0, 102.0)",88.88888888888889,"(23.0, 121.0)",100.0,68,11.11111111111111,32.33032632065442,"(0, 1.0)",88.88888888888889,"(0, 6.0)",100.0,1,88.88888888888889,1.740051084818425,"(8.0, 17.0)",88.88888888888889,"(0, 0)",0.0,11,66.66666666666666,2.669269563007828,"(0, 9.0)",88.88888888888889,"(0, 0)",0.0,2,77.77777777777779,2.9760952365713798
QTA-TPE,EC2.P4.16C,11,"(84.0, 210.0)",81.81818181818183,"(84.0, 214.0)",90.9090909090909,167,0.0,57.675336535164185,"(1.0, 1.0)",90.9090909090909,"(1.0, 1.0)",90.9090909090909,0,100.0,0.30151134457776363,"(0, 0)",0.0,"(0, 0)",0.0,47,9.090909090909092,,"(0, 0)",0.0,"(0, 0)",0.0,9,9.090909090909092,,"(0, 0)",0.0,"(0, 0)",0.0,4,9.090909090909092,,"(0, 0)",0.0,"(0, 0)",0.0,0,9.090909090909092,
QTA-TPE,EC2.R6ID.19,20,"(0, 0)",0.0,"(0, 0)",0.0,8,15.0,10.746836999531793,"(0, 0.0)",80.0,"(0, 0)",0.0,0,80.0,1.9402850002906642,"(0, 0)",0.0,"(0, 0)",0.0,53,5.0,8.780389404533155,"(0, 0)",0.0,"(0, 0)",0.0,2,70.0,1.0997835284835873,"(0, 0)",0.0,"(0, 0)",0.0,2,70.0,1.1212238211627763,"(0, 0)",0.0,"(0, 0)",0.0,12,30.0,3.5050983275386565
QTA-TPE,EC2.R7A.21,47,"(0, 0)",0.0,"(0, 0)",0.0,41,2.127659574468085,27.430612510000515,"(0, 0.0)",80.85106382978722,"(0, 1.0)",91.48936170212765,0,97.87234042553192,0.7831481335449448,"(0, 0)",0.0,"(0, 0)",0.0,45,6.382978723404255,18.17751143368976,"(0, 0)",0.0,"(0, 0)",0.0,0,70.2127659574468,0.9407022031018292,"(4.0, 16.0)",82.97872340425532,"(4.0, 18.0)",91.48936170212765,11,25.53191489361702,7.175811489399716,"(0, 1.0)",89.36170212765957,"(0, 2.0)",95.74468085106383,0,95.74468085106383,1.3156005512163547
QTA-TPE,EC2.R7AK.21,5,"(7.0, 86.0)",80.0,"(0, 0)",0.0,28,0.0,38.47510017314228,"(1.0, 17.0)",80.0,"(1.0, 30.0)",100.0,10,0.0,12.83744522870497,"(33.0, 86.0)",80.0,"(0, 0)",0.0,64,0.0,22.321514285549714,"(0, 1.0)",80.0,"(0, 0)",0.0,0,80.0,0.5773502691896257,"(7.0, 16.0)",80.0,"(0, 0)",0.0,13,20.0,4.272001872658765,"(0, 10.0)",80.0,"(0, 0)",0.0,2,60.0,5.0
QTA-TPE,EC2.X2D.19,24,"(0, 0)",0.0,"(0, 0)",0.0,8,16.666666666666664,11.581183425013592,"(0, 0.0)",95.83333333333334,"(0, 0.0)",95.83333333333334,0,95.83333333333334,0.0,"(0, 0)",0.0,"(0, 0)",0.0,49,0.0,32.20130136382394,"(0, 0)",0.0,"(0, 0)",0.0,1,58.333333333333336,3.0205644379502194,"(4.0, 17.0)",83.33333333333334,"(4.0, 45.0)",91.66666666666666,9,25.0,8.933133033872595,"(0, 2.0)",87.5,"(0, 6.0)",91.66666666666666,1,87.5,2.758058022952203
QTA-TPE,EC2.X2ED.19,22,"(0, 0)",0.0,"(0, 0)",0.0,46,0.0,29.584375844652307,"(0, 0.0)",86.36363636363636,"(0, 32.0)",95.45454545454545,3,0.0,9.625363320291813,"(20.0, 88.0)",81.81818181818183,"(20.0, 129.0)",90.9090909090909,56,4.545454545454546,25.55752026518346,"(0, 2.0)",86.36363636363636,"(0, 3.0)",90.9090909090909,0,86.36363636363636,0.8645047258706176,"(2.0, 13.0)",81.81818181818183,"(0, 0)",0.0,6,54.54545454545454,2.906494868101551,"(0, 1.0)",81.81818181818183,"(0, 0)",0.0,0,86.36363636363636,0.5972647203701474
QTA-TPE,EC2.X2I.19,19,"(0, 0)",0.0,"(0, 0)",0.0,32,0.0,24.37500821827606,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,62,5.263157894736842,31.743288481761994,"(0, 0)",0.0,"(0, 0)",0.0,0,57.89473684210527,0.8660254037844386,"(11.0, 21.0)",84.21052631578947,"(5.0, 21.0)",94.73684210526315,15,15.789473684210526,4.354023006355074,"(0, 1.0)",94.73684210526315,"(0, 1.0)",94.73684210526315,0,94.73684210526315,0.5016313257045503
QTA-TPE,EC2.X7AZ.21,12,"(0, 17.0)",100.0,"(0, 17.0)",100.0,8,16.666666666666664,8.106768589869638,"(0, 3.0)",100.0,"(0, 3.0)",100.0,1,100.0,1.4433756729740643,"(0, 0)",0.0,"(0, 0)",0.0,2,41.66666666666667,3.154739442867026,"(0, 0)",0.0,"(0, 0)",0.0,3,33.33333333333333,4.889249625940764,"(7.0, 13.0)",83.33333333333334,"(7.0, 17.0)",100.0,10,58.333333333333336,3.3529724488018453,"(0, 2.0)",83.33333333333334,"(0, 3.0)",100.0,0,83.33333333333334,1.164500152881315
QTA-TPE,NW.COMMODITYPUFFIN-S.BF19,5,"(30.0, 39.0)",100.0,"(30.0, 39.0)",100.0,33,0.0,4.929503017546495,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(13.0, 41.0)",100.0,"(13.0, 41.0)",100.0,24,0.0,15.336231610144651,"(0, 14.0)",100.0,"(0, 14.0)",100.0,5,0.0,7.6681158050723255,"(0, 0)",0.0,"(0, 0)",0.0,18,60.0,0.5773502691896258,"(0, 1.0)",80.0,"(0, 0)",0.0,0,80.0,0.5
QTA-TPE,NW.COMMODITYPUFFIN.BF19,6,"(3.0, 50.0)",100.0,"(3.0, 50.0)",100.0,33,0.0,23.61073202310057,"(0, 0.0)",83.33333333333334,"(0, 4.0)",100.0,0,83.33333333333334,1.632993161855452,"(41.0, 74.0)",83.33333333333334,"(19.0, 74.0)",100.0,50,0.0,20.1791972090071,"(0, 1.0)",100.0,"(0, 1.0)",100.0,0,100.0,0.5477225575051661,"(0, 0)",0.0,"(0, 0)",0.0,30,0.0,24.253865671269807,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
QTA-TPE,NW.PUBEDGE.BF19,11,"(0, 115.0)",81.81818181818183,"(14.0, 132.0)",90.9090909090909,73,0.0,49.047657714438586,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,32,0.0,10.14097064951308,"(0, 0)",0.0,"(0, 0)",0.0,0,54.54545454545454,0.5163977794943223,"(4.0, 65.0)",81.81818181818183,"(0, 0)",0.0,21,0.0,19.24909810297038,"(0, 0)",0.0,"(0, 0)",0.0,0,18.181818181818183,0.0
QTA-TPE,NW.PUFFIN.BF19,38,"(0, 0)",0.0,"(0, 0)",0.0,59,0.0,32.62447956162162,"(0, 0.0)",94.73684210526315,"(0, 0.0)",94.73684210526315,0,94.73684210526315,1.0249379816785695,"(22.0, 63.0)",81.57894736842105,"(22.0, 87.0)",92.10526315789474,42,0.0,18.430108723581235,"(0, 6.0)",81.57894736842105,"(0, 0)",0.0,1,73.68421052631578,1.6752467319482303,"(0, 33.0)",81.57894736842105,"(0, 0)",0.0,19,10.526315789473683,29.20967290277904,"(0, 0)",0.0,"(0, 0)",0.0,14,2.631578947368421,16.763596923637294
QTA-TPE,TW.BLACKMESA.16,8,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 0)",0.0,"(0, 0)",0.0,8,0.0,8.792041856133306,"(9.0, 60.0)",87.5,"(0, 0)",0.0,30,0.0,19.980943302008924,"(0, 28.0)",87.5,"(0, 0)",0.0,11,25.0,12.392393980641053,"(17.0, 309.0)",87.5,"(0, 0)",0.0,103,0.0,140.36601813693744,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-BHX,12.8T-BRIGGS-FINALCAT-SPLIT-BRICK-EVEN-RACK,31,"(0, 96.0)",80.64516129032258,"(0, 182.0)",90.32258064516128,54,0.0,49.83502339369618,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 40.0)",80.64516129032258,"(0, 0)",0.0,21,25.806451612903224,12.443833928858213,"(0, 33.0)",80.64516129032258,"(0, 0)",0.0,1,74.19354838709677,6.624952830020756,"(0, 0)",0.0,"(0, 0)",0.0,25,0.0,26.145458118708767,"(0, 0)",0.0,"(0, 0)",0.0,18,3.225806451612903,41.68075952145922
SYN-BHX,12.8T-BRIGGS-FINALCAT-SPLIT-BRICK-ODD-RACK,34,"(0, 96.0)",82.35294117647058,"(0, 114.0)",91.17647058823529,47,2.941176470588235,41.57861529680853,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(1.0, 44.0)",82.35294117647058,"(1.0, 61.0)",91.17647058823529,25,17.647058823529413,13.819496901973526,"(0, 0)",0.0,"(0, 0)",0.0,1,67.64705882352942,6.562480769202592,"(0, 75.0)",82.35294117647058,"(0, 0)",0.0,18,5.88235294117647,21.154852345922382,"(0, 0)",0.0,"(0, 0)",0.0,13,0.0,22.51514641706374
SYN-BHX,12.8T-ENCRYPTION-BFC-8W-BR-NO-OPTIC,52,"(0, 0)",0.0,"(0, 0)",0.0,26,5.769230769230769,30.95895900796961,"(0, 0.0)",88.46153846153845,"(0, 1.0)",90.38461538461539,0,92.3076923076923,0.3199900264403199,"(11.0, 46.0)",80.76923076923077,"(14.0, 60.0)",90.38461538461539,31,25.0,13.705731445934767,"(0, 49.0)",80.76923076923077,"(0, 0)",0.0,3,19.230769230769234,8.375202599522174,"(6.0, 76.0)",80.76923076923077,"(0, 0)",0.0,23,9.615384615384617,16.422485364636014,"(0, 0)",0.0,"(0, 0)",0.0,88,0.0,136.45238929917844
SYN-BHX,12.8T_ENCRYPTION_BFC_8W_BR_WITH_2_OPTICAL_MUX,33,"(3.0, 69.0)",81.81818181818183,"(1.0, 97.0)",90.9090909090909,33,3.0303030303030303,27.05823859496529,"(0, 0.0)",90.9090909090909,"(0, 0.0)",90.9090909090909,0,90.9090909090909,0.8700899100741849,"(7.0, 48.0)",81.81818181818183,"(0, 0)",0.0,33,15.151515151515152,15.374071320425088,"(0, 0)",0.0,"(0, 0)",0.0,0,75.75757575757575,0.8593378488473195,"(0, 0)",0.0,"(0, 0)",0.0,30,0.0,28.608909398467063,"(0, 0)",0.0,"(0, 0)",0.0,2,12.121212121212121,5.813776741499454
SYN-BHX,16S_NVR,34,"(0, 0)",0.0,"(0, 0)",0.0,46,23.52941176470588,29.181452034762476,"(0, 9.0)",82.35294117647058,"(0, 16.0)",91.17647058823529,5,52.94117647058824,4.179442778108569,"(0, 0)",0.0,"(0, 0)",0.0,52,0.0,59.233851156302656,"(0, 0)",0.0,"(0, 0)",0.0,3,29.411764705882355,5.289702485107492,"(0, 0)",0.0,"(0, 0)",0.0,20,11.76470588235294,12.033287165193059,"(0, 0)",0.0,"(0, 0)",0.0,6,0.0,9.192388155425117
SYN-BHX,4S_NVR,28,"(0, 58.0)",82.14285714285714,"(0, 0)",0.0,25,7.142857142857142,19.163535861614047,"(0, 3.0)",96.42857142857143,"(0, 3.0)",96.42857142857143,1,96.42857142857143,1.2724180205607036,"(0, 0)",0.0,"(0, 0)",0.0,18,7.142857142857142,26.86006623027458,"(0, 0)",0.0,"(0, 0)",0.0,2,39.285714285714285,2.898275349237888,"(0, 0)",0.0,"(0, 0)",0.0,40,3.571428571428571,27.46114137675792,"(0, 0)",0.0,"(0, 0)",0.0,0,10.714285714285714,0.5773502691896258
SYN-BHX,BFC12.8T_SPLIT_EVEN_T1_BR_16W_BRIGGS_STRIPE3_NO_OPTICAL,5,"(0, 0)",0.0,"(0, 0)",0.0,0,20.0,,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(20.0, 23.0)",80.0,"(20.0, 33.0)",100.0,23,40.0,5.357238094391549,"(0, 3.0)",80.0,"(0, 0)",0.0,1,80.0,1.4142135623730951,"(6.0, 37.0)",80.0,"(0, 0)",0.0,17,0.0,13.686976778431873,"(0, 0)",0.0,"(0, 0)",0.0,12,40.0,0.0
SYN-BHX,BFC12.8T_SPLIT_ODD_T1_BR_16W_BRIGGS_STRIPE3_NO_OPTICAL,5,"(0, 0)",0.0,"(0, 0)",0.0,14,0.0,19.79898987322333,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(20.0, 33.0)",80.0,"(0, 0)",0.0,26,0.0,7.22841614740048,"(0, 2.0)",80.0,"(0, 0)",0.0,1,80.0,1.1547005383792515,"(0, 16.0)",80.0,"(0, 36.0)",100.0,14,40.0,13.292855223765885,"(0, 0)",0.0,"(0, 0)",0.0,18,0.0,20.108041509140897
SYN-BHX,CF.BLACKHOLE.16,80,"(0, 0)",0.0,"(0, 0)",0.0,52,0.0,38.65686150189214,"(0, 6.0)",82.5,"(0, 12.0)",90.0,2,73.75,7.2711734520614595,"(0, 0)",0.0,"(0, 0)",0.0,18,6.25,20.150687235884323,"(0, 0)",0.0,"(0, 0)",0.0,7,6.25,14.659175576117116,"(0, 0)",0.0,"(0, 0)",0.0,48,5.0,50.20888929900871,"(0, 0)",0.0,"(0, 0)",0.0,11,1.25,18.829505159463555
SYN-BHX,CF.UBIQ.16_LG,15,"(0, 0)",0.0,"(0, 0)",0.0,83,6.666666666666667,73.54007653751019,"(0, 0)",0.0,"(0, 0)",0.0,3,0.0,7.469939758793239,"(0, 0)",0.0,"(0, 0)",0.0,44,0.0,40.96190642264807,"(0, 0)",0.0,"(0, 0)",0.0,6,6.666666666666667,16.386817194860562,"(0, 0)",0.0,"(0, 0)",0.0,27,0.0,13.627047683611758,"(0, 0)",0.0,"(0, 0)",0.0,2,13.333333333333334,2.5166114784235836
SYN-BHX,DRAWBRIDGE MAIN,7,"(0, 0)",0.0,"(0, 0)",0.0,10,14.285714285714285,,"(0, 7.0)",85.71428571428571,"(0, 9.0)",100.0,2,71.42857142857143,3.579039509354962,"(0, 39.0)",85.71428571428571,"(0, 40.0)",100.0,19,14.285714285714285,16.431676725154983,"(0, 19.0)",85.71428571428571,"(0, 0)",0.0,5,14.285714285714285,7.474400756359446,"(11.0, 75.0)",85.71428571428571,"(0, 0)",0.0,41,14.285714285714285,23.489714060981385,"(0, 0)",0.0,"(0, 0)",0.0,64,14.285714285714285,
SYN-BHX,DRAWBRIDGE WMW,14,"(0, 136.0)",85.71428571428571,"(0, 152.0)",92.85714285714286,51,7.142857142857142,49.021842332179084,"(0, 7.0)",85.71428571428571,"(0, 15.0)",92.85714285714286,3,50.0,4.171023363328945,"(0, 0)",0.0,"(0, 0)",0.0,48,0.0,34.34748899119119,"(0, 0)",0.0,"(0, 0)",0.0,0,42.857142857142854,1.1126972805283735,"(0, 0)",0.0,"(0, 0)",0.0,52,0.0,68.97149169524077,"(0, 0)",0.0,"(0, 0)",0.0,6,0.0,11.547005383792515
SYN-BHX,DWDM_1OLS_1CMD64-T2_1TXP_10G_CIENA,17,"(17.0, 131.0)",88.23529411764706,"(0, 131.0)",94.11764705882352,57,11.76470588235294,45.60336244912941,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(2.0, 47.0)",82.35294117647058,"(0, 0)",0.0,30,0.0,13.237475938817386,"(0, 0)",0.0,"(0, 0)",0.0,1,52.94117647058824,1.0929064207170003,"(0, 0)",0.0,"(0, 0)",0.0,14,23.52941176470588,6.954396908692828,"(0, 0)",0.0,"(0, 0)",0.0,0,47.05882352941176,0.0
SYN-BHX,DWDM_1OLS_1CMD64-T2_1TXP_10G_INFINERA,7,"(0, 0)",0.0,"(0, 0)",0.0,0,42.857142857142854,0.0,"(0, 0)",0.0,"(0, 0)",0.0,0,71.42857142857143,0.0,"(0, 0)",0.0,"(0, 0)",0.0,20,0.0,10.606601717798213,"(0, 0)",0.0,"(0, 0)",0.0,0,28.57142857142857,0.0,"(0, 0)",0.0,"(0, 0)",0.0,16,0.0,20.12461179749811,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-BHX,DWDM_1OLS_1CMD64-T2_CIENA,41,"(0, 0)",0.0,"(0, 0)",0.0,27,9.75609756097561,18.167425133143645,"(0, 0.0)",85.36585365853658,"(0, 5.0)",95.1219512195122,1,85.36585365853658,3.720697480794393,"(1.0, 40.0)",80.48780487804879,"(4.0, 51.0)",90.2439024390244,25,7.317073170731707,15.683876254261074,"(0, 3.0)",90.2439024390244,"(0, 3.0)",90.2439024390244,1,90.2439024390244,6.305013922981458,"(6.0, 28.0)",80.48780487804879,"(5.0, 90.0)",90.2439024390244,19,14.634146341463413,22.451037289871053,"(0, 0)",0.0,"(0, 0)",0.0,13,0.0,27.23633936156219
SYN-BHX,DWDM_1OLS_1CMD64-T2_INFINERA,16,"(10.0, 32.0)",81.25,"(10.0, 46.0)",100.0,22,12.5,12.0,"(0, 0.0)",81.25,"(0, 5.0)",100.0,0,81.25,2.0155644370746373,"(0, 0)",0.0,"(0, 0)",0.0,16,12.5,6.41671585970911,"(0, 0)",0.0,"(0, 0)",0.0,2,56.25,3.2601821849074444,"(0, 0)",0.0,"(0, 0)",0.0,13,12.5,6.106628291529549,"(0, 0)",0.0,"(0, 0)",0.0,81,6.25,
SYN-BHX,DWDM_1OLS_NO_MUX_CIENA,13,"(1.0, 34.0)",84.61538461538461,"(1.0, 49.0)",92.3076923076923,18,7.6923076923076925,16.23594963671853,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,25,15.384615384615385,8.579044235810887,"(0, 0)",0.0,"(0, 0)",0.0,0,61.53846153846154,0.9910312089651149,"(0, 0)",0.0,"(0, 0)",0.0,19,15.384615384615385,15.795568998931314,"(0, 0)",0.0,"(0, 0)",0.0,0,23.076923076923077,0.0
SYN-BHX,DWDM_1OLS_NO_MUX_INFINERA,16,"(0, 28.0)",81.25,"(0, 0)",0.0,17,18.75,8.735427425586701,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(8.0, 26.0)",81.25,"(9.0, 29.0)",93.75,19,6.25,7.957962469543737,"(0, 8.0)",81.25,"(0, 0)",0.0,3,37.5,3.109715368056966,"(0, 0)",0.0,"(0, 0)",0.0,26,18.75,14.589535477682126,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-BHX,DWDM_2OLS_2CMD64-T2_1TXP_10G_CIENA,7,"(40.0, 45.0)",85.71428571428571,"(40.0, 58.0)",100.0,44,71.42857142857143,5.984105932344765,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,13,28.57142857142857,0.7071067811865476,"(0, 0)",0.0,"(0, 0)",0.0,0,28.57142857142857,0.0,"(0, 0)",0.0,"(0, 0)",0.0,16,14.285714285714285,9.539392014169456,"(0, 0)",0.0,"(0, 0)",0.0,0,14.285714285714285,
SYN-BHX,DWDM_2OLS_2CMD64-T2_1TXP_10G_INFINERA,6,"(9.0, 28.0)",100.0,"(9.0, 28.0)",100.0,21,0.0,9.563820714895625,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,33,0.0,9.0,"(0, 0)",0.0,"(0, 0)",0.0,0,66.66666666666666,0.0,"(0, 0)",0.0,"(0, 0)",0.0,6,66.66666666666666,1.4142135623730951,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-BHX,DWDM_2OLS_2CMD64-T2_2TXP_10G_CIENA,8,"(8.0, 34.0)",87.5,"(8.0, 35.0)",100.0,18,25.0,10.583005244258363,"(0, 0.0)",87.5,"(0, 1.0)",100.0,0,100.0,0.3535533905932738,"(14.0, 51.0)",87.5,"(14.0, 53.0)",100.0,32,37.5,14.466093361473137,"(0, 0)",0.0,"(0, 0)",0.0,0,37.5,0.5773502691896258,"(0, 0)",0.0,"(0, 0)",0.0,15,12.5,,"(0, 0)",0.0,"(0, 0)",0.0,0,37.5,0.5773502691896258
SYN-BHX,DWDM_2OLS_2CMD64-T2_2TXP_10G_INFINERA,8,"(21.0, 33.0)",87.5,"(20.0, 33.0)",100.0,29,0.0,5.5805785670356025,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,23,12.5,12.706953477000955,"(0, 0)",0.0,"(0, 0)",0.0,0,75.0,1.0327955589886446,"(0, 0)",0.0,"(0, 0)",0.0,13,0.0,8.445906306213285,"(0, 0)",0.0,"(0, 0)",0.0,1,12.5,
SYN-BHX,DWDM_2OLS_2CMD64-T2_CIENA,14,"(0, 0)",0.0,"(0, 0)",0.0,21,0.0,17.443559779407924,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,29,14.285714285714285,14.766328062333047,"(0, 0)",0.0,"(0, 0)",0.0,0,42.857142857142854,0.408248290463863,"(0, 0)",0.0,"(0, 0)",0.0,28,0.0,22.751068350983235,"(0, 0)",0.0,"(0, 0)",0.0,42,14.285714285714285,56.45352070508977
SYN-BHX,DWDM_2OLS_2CMD64-T2_INFINERA,15,"(5.0, 42.0)",80.0,"(5.0, 50.0)",93.33333333333333,25,0.0,17.620875066103785,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(7.0, 22.0)",80.0,"(7.0, 26.0)",93.33333333333333,15,20.0,7.620148729957092,"(0, 3.0)",86.66666666666667,"(0, 6.0)",93.33333333333333,1,86.66666666666667,1.7913099142223297,"(0, 0)",0.0,"(0, 0)",0.0,27,6.666666666666667,23.58083025585731,"(0, 0)",0.0,"(0, 0)",0.0,5,13.333333333333334,0.0
SYN-BHX,DWDM_2OLS_NO_MUX_CIENA,12,"(13.0, 102.0)",83.33333333333334,"(0, 0)",0.0,36,16.666666666666664,35.68457494336858,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,31,0.0,19.376388839111495,"(0, 0)",0.0,"(0, 0)",0.0,0,58.333333333333336,1.0690449676496974,"(6.0, 83.0)",83.33333333333334,"(0, 0)",0.0,23,0.0,29.306047915821825,"(0, 0)",0.0,"(0, 0)",0.0,5,0.0,7.0710678118654755
SYN-BHX,DWDM_2OLS_NO_MUX_INFINERA,8,"(0, 39.0)",87.5,"(0, 0)",0.0,15,25.0,14.920423841803142,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(1.0, 25.0)",87.5,"(0, 0)",0.0,14,12.5,9.345230512584124,"(0, 1.0)",87.5,"(0, 0)",0.0,0,87.5,0.37796447300922725,"(0, 0)",0.0,"(0, 0)",0.0,9,37.5,2.449489742783178,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,
SYN-BHX,DWDM_4OLS_4CMD64-T2_CIENA,6,"(0, 0)",0.0,"(0, 0)",0.0,42,16.666666666666664,8.48528137423857,"(0, 0.0)",100.0,"(0, 0.0)",100.0,0,100.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,22,50.0,1.0,"(0, 0)",0.0,"(0, 0)",0.0,0,50.0,0.0,"(0, 0)",0.0,"(0, 0)",0.0,75,0.0,42.601838770957606,"(0, 0)",0.0,"(0, 0)",0.0,1,66.66666666666666,1.2583057392117916
SYN-BHX,EBS.FLASH8.16,332,"(0, 99.0)",80.12048192771084,"(0, 0)",0.0,29,6.626506024096386,26.99632527016158,"(0, 0.0)",93.07228915662651,"(0, 0.0)",93.07228915662651,0,93.37349397590361,5.009501886033479,"(9.0, 61.0)",80.72289156626506,"(5.0, 85.0)",90.06024096385542,30,3.91566265060241,19.315260085829294,"(0, 0)",0.0,"(0, 0)",0.0,0,71.6867469879518,1.6739367228375606,"(4.0, 31.0)",80.12048192771084,"(0, 0)",0.0,13,23.49397590361446,8.384924784735599,"(0, 23.0)",80.12048192771084,"(0, 0)",0.0,3,15.060240963855422,10.170868632462035
SYN-BHX,EBS.IS4IEXN.19,151,"(0, 26.0)",82.11920529801324,"(0, 35.0)",90.72847682119205,17,12.582781456953644,15.42301513884864,"(0, 0.0)",93.37748344370861,"(0, 0.0)",93.37748344370861,0,94.70198675496688,3.941972842136686,"(0, 0)",0.0,"(0, 0)",0.0,39,10.596026490066226,14.949485678794113,"(0, 0)",0.0,"(0, 0)",0.0,1,53.64238410596026,2.1346607591785065,"(0, 0)",0.0,"(0, 0)",0.0,12,19.205298013245034,6.466890165238671,"(0, 0)",0.0,"(0, 0)",0.0,0,67.54966887417218,1.055944276474055
SYN-BHX,EC2.I3.15,10,"(0, 0)",0.0,"(0, 0)",0.0,0,0.0,,"(0, 5.0)",80.0,"(0, 0)",0.0,0,70.0,1.7677669529663689,"(2.0, 20.0)",80.0,"(2.0, 27.0)",90.0,13,30.0,9.68159766429763,"(0, 5.0)",80.0,"(0, 0)",0.0,1,60.0,2.2320714274285347,"(0, 0)",0.0,"(0, 0)",0.0,55,10.0,,"(0, 0)",0.0,"(0, 0)",0.0,76,10.0,
SYN-BHX,EC2.I3ES.16C,10,"(0, 0)",0.0,"(0, 0)",0.0,97,0.0,77.88613483798,"(0, 0.0)",90.0,"(0, 0.0)",90.0,0,100.0,0.31622776601683794,"(31.0, 48.0)",80.0,"(31.0, 61.0)",90.0,43,20.0,8.353309390761112,"(0, 6.0)",80.0,"(0, 7.0)",90.0,1,70.0,2.8333333333333335,"(8.0, 12.0)",80.0,"(8.0, 19.0)",90.0,11,70.0,4.237399621885522,"(0, 1.0)",80.0,"(0, 3.0)",90.0,0,80.0,1.449137674618944
SYN-BHX,EC2.I4.19,156,"(0, 0)",0.0,"(0, 0)",0.0,34,1.282051282051282,44.43947871027784,"(0, 0.0)",94.87179487179486,"(0, 0.0)",94.87179487179486,0,95.51282051282051,2.2666715321312054,"(3.0, 62.0)",80.12820512820514,"(0, 0)",0.0,38,6.41025641025641,18.356348132653288,"(0, 0)",0.0,"(0, 0)",0.0,0,63.46153846153846,1.435440371624353,"(0, 0)",0.0,"(0, 0)",0.0,14,21.794871794871796,9.010829949901826,"(0, 36.0)",80.76923076923077,"(0, 0)",0.0,8,1.282051282051282,15.419817136867401
